tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,status,overview,popularity,vote_average,vote_count,tagline,genres,production_companies
1807,Elephant,2003-09-20,81,3000000,10000000,"['Alex Frost', 'Eric Deulen', 'John Robinson', 'Elias McConnell', 'Jordan Taylor', 'Carrie Finklea', 'Nicole George', 'Brittany Mountain', 'Alicia Miles', 'Kristen Hicks']","['Dany Wolf', 'Harris Savides', 'Greg Spence', 'Christopher Blauvelt', 'Scott Patrick Green', 'Eric Alan Edwards', 'Brent Lawson', 'Brian C. Lawson', 'Bruce Lawson', 'Stephen MacDougall']",['US'],Released,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,3.1234,7.0,2085,An ordinary high school day. Except that it's not.,"['Crime', 'Drama']","['HBO Films', 'Blue Relief Productions', 'Meno Film Company']"
10159,The Rundown,2003-09-26,104,85000000,80900000,"['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ewen Bremner', 'Jon Gries', 'William Lucking', 'Ernie Reyes Jr.', 'Stuart F. Wilson', 'Dennis Keiffer']","['R.J. Stewart', 'Tobias A. Schliessler', 'R.J. Stewart', 'Peter Berg', 'Kevin Misher', 'Marc Abraham', 'Bill Corless', 'James Vanderbilt', 'Harry Gregson-Williams', 'Richard Pearson']","['US', 'BR']",Released,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",3.8835,6.4,2151,"Bulls, guns, whips, gold and one sacred cat.","['Adventure', 'Action', 'Comedy', 'Thriller']","['Columbia Pictures', 'Universal Pictures', 'WWE Studios', 'Misher Films', 'Strike Entertainment', 'IM3 Entertainment']"
7288,Duplex,2003-09-26,89,40000000,19322135,"['Ben Stiller', 'Drew Barrymore', 'Eileen Essell', 'Harvey Fierstein', 'Justin Theroux', 'James Remar', 'Robert Wisdom', 'Swoosie Kurtz', 'Wallace Shawn', 'Maya Rudolph']","['Danny DeVito', 'Larry Doyle', 'Ben Stiller', 'Drew Barrymore', 'Greg Hayden', 'Lynzee Klingman', 'Margery Simkin', 'Stuart Cornfeld', 'Jeremy Kramer', 'Anastas N. Michos']",['US'],Released,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!",2.5846,6.088,1775,Alex and Nancy finally found their dream home...and then they moved in.,['Comedy'],"['Miramax', 'Flower Films', 'Red Hour']"
2116,Out of Time,2003-10-03,105,50000000,55495563,"['Denzel Washington', 'Eva Mendes', 'Sanaa Lathan', 'John Billingsley', 'Dean Cain', 'Alex Carter', 'Antoni Corone', 'Robert Baker', 'Ron Madoff', 'Terry Loughlin']","['Carl Franklin', 'David Collard', 'Mali Finn', 'Neal H. Moritz', 'Graeme Revell', 'Jesse Beaton', 'Kathryn Peters', 'Gary Kosko', 'Theo van de Sande', 'Carole Kravetz Aykanian']",['US'],Released,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",2.2741,6.36,1285,How do you solve a murder when all the evidence points to you?,"['Thriller', 'Crime', 'Drama']","['Monarch Pictures', 'Original Film', 'Metro-Goldwyn-Mayer']"
1584,School of Rock,2003-10-03,110,35000000,131098967,"['Jack Black', 'Joan Cusack', 'Mike White', 'Sarah Silverman', 'Miranda Cosgrove', 'Joey Gaydos Jr.', 'Kevin Alexander Clark', 'Rivkah Reyes', 'Robert Tsai', 'Maryam Hassan']","['Richard Linklater', 'Mike White', 'Rogier Stoffers', 'Sandra Adair', 'Adam Scher', 'Scott Aversano', 'Steve Nicolaides', 'Scott Rudin', 'Ilene Starger', ""Alan D'Angerio""]",['US'],Released,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his straight-A students the finer points of rock 'n' roll and the power of sticking it to the man. But as the school’s stern principal closes in and the Battle of the Bands looms, Dewey risks everything to prove that rock 'n' roll can change lives.",5.5798,7.082,6118,He just landed the gig of his life: 5th grade.,"['Comedy', 'Music', 'Family']","['Paramount Pictures', 'Scott Rudin Productions']"
25428,I Love Your Work,2003-10-05,111,1650000,3264,"['Giovanni Ribisi', 'Christina Ricci', 'Marisa Coughlan', 'Judy Greer', 'Shalom Harlow', 'Jared Harris', 'Vince Vaughn', 'Joshua Jackson', 'Nicky Katt', 'Jason Lee']","['Adrian Butchart', 'Adam Goldberg', 'Adam Goldberg', 'Adam Rehmeier', 'Jay Firestone', 'Daniel Diamond', 'Terry Spazek', 'Dawn Weisberg', 'Chris Hanley', 'Jason Wahler']",['US'],Released,"A fictional movie star endures the disintegration of his marriage, a gradual mental breakdown, and an increasing obsession with a young film student who reminds him of his own life before becoming famous.",0.7616,4.5,26,,['Drama'],[]
322,Mystic River,2003-10-08,138,25000000,156800000,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne', 'Marcia Gay Harden', 'Laura Linney', 'Kevin Chapman', 'Tom Guiry', 'Emmy Rossum', 'Spencer Treat Clark']","['Clint Eastwood', 'Bruce Berman', 'Clint Eastwood', 'Judie Hoyt', 'Robert Lorenz', 'Clint Eastwood', 'Tom Stern', 'Joel Cox', 'Phyllis Huffman', 'Deborah Hopper']",['US'],Released,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,6.7497,7.743,7374,"We bury our sins, we wash them clean.","['Thriller', 'Crime', 'Drama', 'Mystery']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Malpaso Productions']"
79570,Beat the Drum,2003-10-10,114,2000000,895,"['Junior Singo', 'Mary Twala', 'Adelaide Shabalala']","['David McBrayer', 'David Hickson', 'Mark Winitsky', 'Klaus Badelt', 'Karen S. Shapiro', 'David McBrayer', 'Richard Shaw', 'Lance Gewer', 'Ramin Djawadi']","['ZA', 'US']",Released,"Young Musa is orphaned after a mysterious illness strikes his village in KwaZulu Natal. To help his grandmother, Musa sets out for Johannesburg with his father's last gift, a tribal drum, in search of work and his uncle. The journey confronts him with the stark realities of urban life, but his indomitable spirit never wavers; he returns with a truth and understanding his elders have failed to grasp.",0.239,7.4,16,,['Drama'],[]
11775,Intolerable Cruelty,2003-10-10,100,60000000,119940815,"['George Clooney', 'Catherine Zeta-Jones', 'Geoffrey Rush', 'Cedric the Entertainer', 'Edward Herrmann', 'Paul Adelstein', 'Richard Jenkins', 'Billy Bob Thornton', 'Julia Duffy', 'Jonathan Hadary']","['Jim Whitaker', 'Leslie McDonald', 'Joel Coen', 'Sean Daniel', 'Tony Fanning', 'Joel Coen', 'Brian Grazer', 'Robert Ramsey', 'Grant Heslov', 'Ellen Chenoweth']",['US'],Released,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,2.5327,5.958,1649,Engage the enemy.,"['Comedy', 'Romance', 'Crime']","['Universal Pictures', 'Imagine Entertainment', 'Alphaville Films', 'Mike Zoss Productions']"
24,Kill Bill: Vol. 1,2003-10-10,111,30000000,180906076,"['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine', 'Michael Madsen', 'Julie Dreyfus', 'Chiaki Kuriyama', 'Sonny Chiba', 'Gordon Liu Chia-Hui']","['Robert Richardson', 'Sally Menke', 'Lawrence Bender', 'Koko Maeda', 'Johanna Ray', 'Harry Cohen', 'Quentin Tarantino', 'Mike Hurst', 'Monica Staggs', 'Michiko Nishiwaki']",['US'],Released,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",13.7184,7.972,18784,Here comes the bride.,"['Action', 'Crime']","['Miramax', 'A Band Apart', 'Super Cool ManChu']"
28200,Sylvia,2003-10-17,109,7000000,10000000,"['Gwyneth Paltrow', 'Daniel Craig', 'Jared Harris', 'Amira Casar', 'Andrew Havill', 'Sam Troughton', 'Lucy Davenport', 'Anthony Strachan', 'Blythe Danner', 'Michael Gambon']","['Sandy Powell', 'Alison Owen', 'Christine Jeffs', 'Robert Jones', 'David M. Thompson', 'Jane Barclay', 'Sharon Harel-Cohen', 'Tariq Anwar', 'Maria Djurkovic', 'John Toon']",['GB'],Released,Story of the relationship between the poets Ted Hughes and Sylvia Plath.,1.4525,5.7,120,Life was too small to contain her.,"['Drama', 'Romance']","['BBC Film', 'Capitol Films', 'Ruby Films']"
47277,Mother Teresa of Calcutta,2003-10-19,180,7000000,15000000,"['Olivia Hussey', 'Sebastiano Somma', 'Ingrid Rubio', 'Michael Mendl', 'Guillermo Ayesa', 'Emily Hamilton', 'Neil Stuke', 'Valéria Cavalli', 'Nimmi Harasgama', 'Hannah McBride']","['Fabrizio Costa', 'Massimo Cerofolini', 'Francesco Scardamaglia', 'Pietro Dioni', 'Irene Masiello', 'Luca Bernabei', 'Carlo Boserman', 'Alessandro Ongaro', 'Michael Cowan', 'Vincenzo Mosca']",['IT'],Released,"The inspirational portrayal of Mother Teresa, a simple nun who became one of the most significant personalities of the 20th Century. Armed with a faith that could move mountains, Mother Teresa followed her calling to help the poor, the lepers, the dying and the abandoned children in the slums of Calcutta, challenging many authorities - including the church - along the way.",0.5103,6.9,17,"Her heart found the forgotten, her faith found a way.","['Drama', 'TV Movie']",[]
1435,Tarnation,2003-10-19,91,218,1162014,"['Renee Leblanc', 'Adolph Davis', 'Jonathan Caouette', 'Rosemary Davis', 'David Sanin Paz']","['Gus Van Sant', 'Jonathan Caouette', 'Stephen Winter', 'Jonathan Caouette', 'Jonathan Caouette', 'Jonathan Caouette', 'Jonathan Caouette', 'Jonathan Caouette', 'John Cameron Mitchell', 'Lora Hirschberg']",['US'],Released,"Filmmaker Jonathan Caouette's documentary on growing up with his schizophrenic mother -- a mixture of snapshots, Super-8, answering machine messages, video diaries, early short films, and more -- culled from 19 years of his life.",0.7518,6.773,86,Your greatest creation is the life you lead,"['Documentary', 'Drama']",['Wellspring Media']
10944,In the Cut,2003-10-22,119,12000000,23726793,"['Meg Ryan', 'Mark Ruffalo', 'Jennifer Jason Leigh', 'Nick Damici', 'Sharrieff Pugh', 'Heather Litteer', 'Michael Nuccio', 'Allison Nega', 'Dominick Aries', 'Susan Gardner']","['Susanna Moore', 'Hilmar Örn Hilmarsson', 'Jane Campion', 'Laurie Parker', 'Jane Campion', 'Nicole Kidman', 'Effie Brown', 'François Ivernel', 'Susanna Moore', 'Dion Beebe']","['GB', 'US']",Released,"A New York City writing professor, Frannie Avery, has an affair with a police detective who is investigating the murder of a beautiful young woman in her neighborhood.",1.839,5.1,453,Everything you know about desire is dead wrong.,"['Drama', 'Mystery', 'Thriller', 'Romance']","['Pathe', 'Laurie Parker Productions']"
10009,Brother Bear,2003-10-23,85,128000000,250397798,"['Joaquin Phoenix', 'Jeremy Suarez', 'Jason Raize', 'Rick Moranis', 'Dave Thomas', 'D. B. Sweeney', 'Joan Copeland', 'Michael Clarke Duncan', 'Harold Gould', 'Paul Christie']","['Aaron Blaise', 'Lorne Cameron', 'Tab Murphy', 'Robert Walker', 'Mary Hidalgo', 'Mark Mancina', 'Tim Mertens', 'Chuck Williams', 'Matthew Jon Beck', 'Phil Collins']",['US'],Released,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",6.8281,7.3,5718,"See through another’s eyes, feel through another's heart, and discover the meaning of brotherhood.","['Adventure', 'Animation', 'Family']",['Walt Disney Feature Animation']
4997,Wonderland,2003-10-23,104,5000000,2466444,"['Val Kilmer', 'Kate Bosworth', 'Dylan McDermott', 'Lisa Kudrow', 'Carrie Fisher', 'Josh Lucas', 'Christina Applegate', 'Ted Levine', 'Tim Blake Nelson', 'Janeane Garofalo']","['James Cox', 'Michael Grady', 'Cliff Martinez', 'Michael Paseornek', 'Holly Wiersma', 'Captain Mauzner', 'Todd Samovitz', 'D. Loriston Scott', 'Stephanie Urcheck', 'Jeff McEvoy']","['CA', 'US']",Released,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes.",2.1813,6.062,291,"Sex, drugs, murder. Welcome to L.A.","['Crime', 'Mystery', 'Drama']",['Lions Gate Films']
30141,The Singing Detective,2003-10-24,109,8000000,435625,"['Robert Downey Jr.', 'Robin Wright', 'Mel Gibson', 'Jeremy Northam', 'Katie Holmes', 'Adrien Brody', 'Jon Polito', 'Carla Gugino', 'Saul Rubinek', 'Alfre Woodard']","['Keith Gordon', 'Simone Boisseree', 'Steven Haft', 'Jeff Wishengrad', 'Patricia Norris', 'Bruce Davey', 'Jane Goldsmith', 'Dennis Potter', 'Tom Richmond', 'Mel Gibson']",['US'],Released,"Tormented and bedridden by a debilitating disease, a mystery writer relives his detective stories through his imagination and hallucinations.",0.8266,5.095,143,"When it comes to murder, seduction and betrayal, he wrote the book. Now he's living it.","['Comedy', 'Music', 'Mystery', 'Crime']","['Icon Productions', 'Haft Entertainment', 'Airborne Productions']"
13920,Radio,2003-10-24,109,35000000,53293628,"['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard', 'S. Epatha Merkerson', 'Debra Winger', 'Chris Mulkey', 'Sarah Drew', 'Brent Sexton', 'Riley Smith', 'Patrick Breen']","['Michael Tollin', 'Herb Gains', 'Mike Rich', 'Gary Archer', 'Margery Simkin', 'Clay A. Griffith', 'Chris Lebenzon', 'Harvey Rosenstock', 'James Horner', 'Don Burgess']",['US'],Released,"In the racially divided town of Anderson, South Carolina in 1976, football coach Harold Jones spots a mentally disabled African-American young man nicknamed Radio near his practice field and is inspired to befriend him. Soon, Radio is Jones' loyal assistant, and he becomes a student at T.L. Hanna High School. But things start to sour when Coach Jones begins taking guff from parents and fans who feel that his devotion to Radio is getting in the way of the team's quest for a championship.",3.9159,7.307,817,His courage made them champions.,['Drama'],"['Tollin/Robbins Productions', 'Revolution Studios']"
4256,Scary Movie 3,2003-10-24,84,45000000,220673217,"['Anna Faris', 'Regina Hall', 'Simon Rex', 'Anthony Anderson', 'Charlie Sheen', 'Leslie Nielsen', 'Kevin Hart', 'Jeremy Piven', 'Pamela Anderson', 'Jenny McCarthy']","['Robert K. Weiss', 'Buddy Johnson', 'John Papsidera', 'David Zucker', 'Malcolm Campbell', 'William Heslup', 'Carol Ramsey', 'Shawn Wayans', 'Mark Irwin', 'Marlon Wayans']",['US'],Released,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",7.8328,5.964,4429,Great trilogies come in threes.,['Comedy'],"['Brad Grey Pictures', 'Dimension Films']"
45767,Time Changer,2003-10-25,95,855000,1500711,"['D. David Morin', 'Gavin MacLeod', 'Hal Linden', ""Jennifer O'Neill"", 'Paul Rodríguez', 'Richard Riehle', 'Brad Heller', 'Kevin Downes', 'John Valdetero', 'Dan Campbell']","['Rich Christiano', 'Rich Christiano', 'Kevin Downes', 'Jasper Randall', 'Philip Hurn']",['US'],Released,"The year is 1890 and Bible professor Russell Carlisle has written a new manuscript entitled ""The Changing Times"". His colleague, Dr. Norris Anderson, believes that what Carlisle has written could greatly affect the future of coming generations and, using his secret time machine, Anderson sends Carlisle over 100 years into the future, offering him a glimpse of where his beliefs will lead.",0.794,5.6,52,Time Will Tell!,"['Drama', 'Family', 'Science Fiction', 'Fantasy']",['Christiano Film Group']
10922,The Human Stain,2003-10-29,106,30000000,24900000,"['Anthony Hopkins', 'Nicole Kidman', 'Ed Harris', 'Gary Sinise', 'Wentworth Miller', 'Jacinda Barrett', 'Harry Lennix', 'Clark Gregg', 'Anna Deavere Smith', 'Lizan Mitchell']","['Robert Benton', 'Nicholas Meyer', 'Philip Roth', 'Ron Bozman', 'Steve Hutensky', 'Eberhard Kayser', 'Andre Lamal', 'Gary Lucchesi', 'Michael Ohoven', 'Tom Rosenberg']","['FR', 'DE', 'US']",Released,"Coleman Silk is a worldly and admired professor who loses his job after unwittingly making a racial slur. To clear his name, Silk writes a book about the events with his friend and colleague Nathan Zuckerman, who in the process discovers a dark secret Silk has hidden his whole life. All the while, Silk engages in an affair with Faunia Farley, a younger woman whose tormented past threatens to unravel the layers of deception Silk has constructed.",1.6438,6.013,505,How far would you go to escape the past?,"['Drama', 'Romance']","['Cinepsilon', 'Miramax', 'Lakeshore Entertainment', 'Cinerenta', 'Stone Village Pictures']"
5653,Luther,2003-10-29,123,30000000,29400000,"['Joseph Fiennes', 'Jonathan Firth', 'Claire Cox', 'Alfred Molina', 'Peter Ustinov', 'Bruno Ganz', 'Uwe Ochsenknecht', 'Maria Simon', 'Mathieu Carrière', 'Benjamin Sadler']","['Eric Till', 'Robert Fraisse', 'Richard Harvey', 'Camille Thomasson', 'Alexander Thies', 'Kurt Rittig', 'Brigitte Rochow', 'Bart Gavigan', 'Clive Barrett', 'Varis Kurmiņš']","['DE', 'US']",Released,"During the early 16th century, idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation.",2.4961,6.46,335,Rebel. Genius. Liberator.,"['Drama', 'History']","['NFP Teleart Berlin', 'Thrivent Financial for Lutherans', 'Eikon Media']"
